pos,neg,neu,compound,Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
0.0,0.0,1.0,0.0,@Itsmosesplug,"This is the time for Customs  to bring out all seized commodities  and food items.They have a lot of Rice , Wheat  flour semolina  Garri , Vegetables in their Warehouse in Apapa, Opebi road and Yaba.” @MBuhari https://t.co/szIymPspUB",2020-04-01 22:41:01,en,,1.0,1.0,,Mo,Door-to-Door Diesel Services,1103.0,13822.0,4007.0,2944.0,1.0,False,,
0.0,0.0,1.0,0.0,@sadikac,@RMK_2023 @MBuhari @elrufai @PoliceNG @Imamofpeace Allah banu sa a,2020-04-01 22:40:48,in,,0.0,0.0,@RMK_2023,SuperSadio,A nocturnal Animal 🌚,33291.0,80410.0,1310.0,4561.0,4.0,False,,
0.0,0.0,1.0,0.0,@MOSESADEWOLE12,"@renoomokri @MBuhari 3095640146
Adewole Moses oyewale
FirstBank Savings account.",2020-04-01 22:40:47,en,,0.0,0.0,@renoomokri,MOSES ADEWOLE,"I am lover of Love(God).
I am a poet,business owner,medical student and an aspiring politician.",16.0,13.0,63.0,7.0,0.0,False,,
0.198,0.142,0.66,0.4019,@marvelchinonso,"@ogejoel @classykayce @renoomokri @MBuhari My dear tell her,,,she's so wise,,cos of money pple forget themselves,,me I don't even av time to argue with her kind,",2020-04-01 22:40:42,en,,0.0,0.0,@ogejoel,Marvel Chinonso,"love creative and humble people,A Student.",2772.0,8328.0,341.0,282.0,0.0,False,,
0.0,0.0,1.0,0.0,@Mzr_islem,@doulnoun @Idir31813318 @BentBladi0 @Kessunberber @ZuhirBenslama @mustang_texas @djebarak @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari Ah merde alors 🤣🤣,2020-04-01 22:40:40,fr,,1.0,0.0,@doulnoun,Islem Mezouar,"I get up in the morning and, I go to bed at night. In between, I occupy myself as best I can. ♤",7197.0,10884.0,1829.0,417.0,1.0,False,,
0.0,0.0,1.0,0.0,@Khalila26274823,@RuggedyBaba @Customng1 @MBuhari @NGRPresident @ProfOsinbajo @NGRSenate @aishambuhari @jidesanwoolu You can do something too,2020-04-01 22:40:29,en,,0.0,0.0,@RuggedyBaba,Khalila,Khalila 👸,125.0,550.0,254.0,110.0,0.0,False,,
0.0,0.0,1.0,0.0,@slim_hilary,@renoomokri @MBuhari 0067913333 sterling Bank,2020-04-01 22:40:27,en,,0.0,0.0,@renoomokri,🔥🖤👑Engineer Trouble🙏🛡️🔥,Only Together Can We Make Things Happen. U Stand Out From The Crowd. I.T Engineer. Real Madrid fan. Lover of Good Music,4641.0,17590.0,3169.0,2702.0,0.0,False,,
0.059,0.0,0.941,0.4215,@FMHDSD,"HM @Sadiya_farouq at Kwali LGA for the payment of Conditional Cash Transfer to beneficiaries. The payment is part of palliative measures of the FG under the leadership of H. E. President, @MBuhari to cushion the effect of the #lockdown to reduce the spread of #COVID19 https://t.co/i4PlLt2J2j",2020-04-01 22:40:22,en,,26.0,5.0,,Federal Ministry of Humanitarian Affairs,"We are the Federal Ministry of Humanitarian Affairs, Disaster Management and Social Development. We coordinate all humanitarian affairs in Nigeria",944.0,225.0,36.0,30724.0,17.0,False,,
0.0,0.0,1.0,0.0,@Jnoble_042,@renoomokri @NGRPresident @GarShehu @GEJonathan @MBuhari Goes come around boss,2020-04-01 22:40:18,en,NG,0.0,0.0,@renoomokri,disTUrBingTheBLOCK 🆖 💫,"Musician Actor Song writer Public Administrator, Realist Idealist
#CaptainLion",2731.0,1542.0,363.0,314.0,3.0,False,,
0.063,0.057,0.879,0.0644,@Micheal187900,"@Sadiya_farouq Greatest scam in history, @MBuhari ordered the citizens to stay indoor not to speard the virus, but the same government is asking us all to come out and collect money. 
Any transaction done in cash is dirty..",2020-04-01 22:40:17,en,,2.0,0.0,@Sadiya_farouq,Olanrewaju Olayemi,God first.,1222.0,12727.0,1949.0,253.0,1.0,False,,
0.0,0.0,1.0,0.0,@lurrenz2015,@coolsmug @Imamofpeace @MBuhari Very correct,2020-04-01 22:40:17,en,,0.0,0.0,@coolsmug,Lawrence Lurrrenzo Onuzulike 🌋,Producer of Award-winning Film | Actor | ScreenWriter | SongWriter | Publisher | CEO Icons Group Nigeria (IGN),14639.0,25137.0,914.0,5216.0,5.0,False,,
0.213,0.0,0.787,0.5574,@Yoros6,@renoomokri @MBuhari The idiots had spoken again. Buhari hàs integrity that you can only dream of. He's not Jonathan,2020-04-01 22:40:10,en,,0.0,0.0,@renoomokri,Yoros,"I come in peace |
God First |
Naija bred",808.0,261.0,275.0,129.0,0.0,False,,
0.089,0.056,0.856,0.2748,@purposedrivnguy,@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct When are the people in the slums of lagos going to benefit from this? Lagos is most affected by this virus this should be given priority.,2020-04-01 22:40:06,en,,0.0,0.0,@BashirAhmaad,Tosin Gbadebo,,273.0,0.0,824.0,185.0,1.0,False,,
0.0,0.0,1.0,0.0,@RMK_2023,@sadikac @MBuhari @elrufai @PoliceNG @Imamofpeace Anyi ai bro!,2020-04-01 22:40:05,in,,1.0,0.0,@sadikac,Kwankwasiyya_Empire 👑,"Where everything about Kwankwasiyya is brought.
 @AminuGwarzo_V  @RMK_Quotes",29077.0,24116.0,190.0,16413.0,3.0,False,,
0.0,0.0,1.0,0.0,@Itx_degreee1,@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct So when are we going to receive our share😏,2020-04-01 22:40:01,en,,0.0,0.0,@BashirAhmaad,Abdulrazaq M. Alkali,I'm simple,7.0,13.0,76.0,1.0,0.0,False,,
0.0,0.0,1.0,0.0,@Mzr_islem,"@Idir31813318 @Kessunberber @BentBladi0 @ZuhirBenslama @mustang_texas @djebarak @doulnoun @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari chkoun raho y3ass fik le Corona 🤣
Allé une dédicace https://t.co/IA2KXdPsZh",2020-04-01 22:40:01,fr,,3.0,3.0,@Idir31813318,Islem Mezouar,"I get up in the morning and, I go to bed at night. In between, I occupy myself as best I can. ♤",7197.0,10884.0,1829.0,417.0,1.0,False,,
0.0,0.0,1.0,0.0,@Endless66265605,@SympLySimi @MBuhari How many you done beg for our Aunty ☺☺☺,2020-04-01 22:39:59,en,,0.0,0.0,@SympLySimi,Endlessiconby,Undergraduate Student @ College of Medicine University of Lagos .,15346.0,33302.0,1037.0,451.0,0.0,False,,
0.1,0.0,0.9,0.2235,@iamkingrajah,@AishaYesufu @elrufai @MBuhari @PoliceNG @HQNigerianArmy @DefenceInfoNG He's not missing. We both know he had been quarantined for 8months,2020-04-01 22:39:48,en,,0.0,0.0,@AishaYesufu,Adeola Bright,KRJ,562.0,1242.0,190.0,47.0,0.0,False,,
0.0,0.0,1.0,0.0,@Reginaldsnows,@HUPcct @BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari 🤝,2020-04-01 22:39:45,und,,0.0,0.0,@HUPcct,Sir. Ragnar,Computer Guidelines Limited // Marine Engineer // Aspiring Actor. Awesome homo sapien😊😊,25944.0,53179.0,1151.0,703.0,0.0,False,,
0.195,0.049,0.755,0.8765,@_Luminous_99,@AbbaKiski @NCDCgov @foundation_ma @Fmohnigeria @FMICNigeria @Sadiya_farouq @nigerianports @LSMOH @DrEOEhanire @AfricaCDC @nighealthwatch @EpidAlert @WHONigeria @MBuhari I understand that but the donations were clearly meant for the fight against Corona Virus not to cushion the effects it will have on the citizens I hope wealthy Nigerians assist the FG in helping citizens but the donations made were not for that purpose.,2020-04-01 22:39:42,en,,1.0,0.0,@AbbaKiski,RAY-DIANT 💡,Human||@Arsenal||Weeb,12523.0,22501.0,5509.0,4973.0,0.0,False,,
0.0,0.0,1.0,0.0,@JEmakpo,@renoomokri @CruzAustine3 @MBuhari We taya for the man o,2020-04-01 22:39:39,en,,1.0,0.0,@renoomokri,ministerjuliemakpo,"God's worship dutchess,  happy go getty girl divarized with a speck of class. God loving groovy and gracesonified!",53.0,38.0,29.0,40.0,0.0,False,,
0.0,0.0,1.0,0.0,@doulnoun,@Idir31813318 @Mzr_islem @Kessunberber @BentBladi0 @ZuhirBenslama @mustang_texas @djebarak @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari Je te jure personne ne le découvre ! Même lui il ne sait pas et n'y croit pas,2020-04-01 22:39:37,fr,,2.0,0.0,@Idir31813318,younes,J'aime jusqu'à preuve du contraire !,2707.0,1490.0,55.0,46.0,0.0,False,,
0.0,0.211,0.789,-0.4939,@lurrenz2015,@Odiliseze Then why are they blaming @MBuhari for the sufferings in their states?,2020-04-01 22:39:37,en,,1.0,0.0,@Odiliseze,Lawrence Lurrrenzo Onuzulike 🌋,Producer of Award-winning Film | Actor | ScreenWriter | SongWriter | Publisher | CEO Icons Group Nigeria (IGN),14639.0,25137.0,914.0,5216.0,5.0,False,,
0.152,0.071,0.777,0.5574,@kunleblackrule,"@renoomokri @MBuhari Good idea @ reno , but have you taken time to consider some folks without account numbers and are in dire need of support at this crucial period,Problem is the Nigerian govt dont have a functional data systems of its citizen.Not until the system is organised.We play to gallery.",2020-04-01 22:39:35,en,,0.0,0.0,@renoomokri,kunle black oduwole,"Brave, Cheerful and Determined to be a Success.",81.0,146.0,496.0,73.0,0.0,False,,
0.0,0.086,0.914,-0.1531,@Michael70798879,"@nazokezie @YulEdochie @MBuhari Chaii see my crush speaking I bet to meet u oneday. 
Mr president take up ur responsibility.",2020-04-01 22:39:35,en,,0.0,0.0,@nazokezie,Michael Chukwu,"Fun To Be With, Never Have A Boring Moment.",73.0,58.0,71.0,8.0,0.0,False,,
0.0,0.0,1.0,0.0,@DellGbenga,@renoomokri @MBuhari 0015486003 gtb,2020-04-01 22:39:33,und,,0.0,0.0,@renoomokri,@baba D,,73.0,164.0,175.0,28.0,0.0,False,,
0.337,0.07,0.593,0.7351,@winwindebest,@FASTnFIERCE @renoomokri @NGRPresident @GarShehu @GEJonathan @MBuhari God bless you..now they're forming Saints quoting forgive and forget as if they know God.,2020-04-01 22:39:24,en,,4.0,0.0,@FASTnFIERCE,Antonio Everest,"psychologist, motivational speaker and counselor.
Liverpool fc forever.",1708.0,1643.0,588.0,103.0,2.0,False,,
0.0,0.0,1.0,0.0,@okekeebuka16,"@BolanleCole Man!... even those people wey still give Lagos government money aside money wey their papa Tinubu give them, nko were e dey......forget all naa @MBuhari money e go still go back were it comes form one by one☺",2020-04-01 22:39:24,en,,0.0,0.0,@BolanleCole,CHUKWU EBUKA OKEKE,Debts    free is one of most underrated GRACE,3299.0,35211.0,731.0,281.0,0.0,False,,
0.255,0.0,0.745,0.3382,@AnjorinJoseph3,"@renoomokri @iphedollar @MBuhari 2209688148
Zenith Bank. 
God bless.! ♥",2020-04-01 22:39:21,en,,0.0,0.0,@renoomokri,Anjorin_Joseph,Coded😌,13.0,35.0,65.0,22.0,0.0,False,,
0.109,0.0,0.891,0.3987,@MahmoudUsman11,"@LawpatNG @Bilkyysu @m_yhay @BashirAhmaad @MBuhari You spoke well, the mirrow it self had said it all.,what due they know about the house Villa!!",2020-04-01 22:39:11,en,NG,0.0,0.0,@LawpatNG,Mahmoud Usman,Was born 10th the june 1981,225.0,148.0,100.0,9.0,0.0,False,,
0.077,0.0,0.923,0.21,@WisdomOtobrise,@renoomokri @Emm_Alete @NGRPresident @GarShehu @GEJonathan @MBuhari I have followed your instructions quite alright.....i even shared your video and followed @APOSTLESULEMAN but still got nothing,2020-04-01 22:39:09,en,,0.0,0.0,@renoomokri,$akpbtc,"Artist....love making money online
my bitsika ID for donations $akpbtc
For ETN donations 
etnkGXZ4dCGi89p2hAiQZmEkmXrai9ody1bk9LEogHnFNtsq8sBpy3NWhsfrfDWsR7LihR",882.0,1325.0,122.0,60.0,1.0,False,,
0.0,0.114,0.886,-0.4767,@AdamuJawad,"Nigerian @HQNigerianArmy and Boko Haram Are The Same, Only Difference Is The Name.

Shame on you @MBuhari @elrufai @PoliceNG @HQNigerianArmy @NigeriaGov @StandsHumanity @humanrights1st https://t.co/3p83kSKPX2 https://t.co/8K2bQo7Zf3",2020-04-01 22:39:05,en,,2.0,2.0,,Jawad Adamu Tsoho,Only justice can justify according 2 justification of justice ✌ ',2507.0,1799.0,1983.0,714.0,0.0,False,,
0.144,0.138,0.718,0.0258,@u2class,@AishaYesufu @elrufai @MBuhari @PoliceNG @HQNigerianArmy @DefenceInfoNG Can we say this guy is still alive I doubt,2020-04-01 22:38:58,en,,0.0,0.0,@AishaYesufu,U2klazzik,yeah we going places,2007.0,3398.0,1349.0,128.0,0.0,False,,
0.0,0.0,1.0,0.0,@sadikac,@RMK_2023 @MBuhari @elrufai @PoliceNG @Imamofpeace Guy we need to storm the streets ASP,2020-04-01 22:38:53,en,,0.0,0.0,@RMK_2023,SuperSadio,A nocturnal Animal 🌚,33291.0,80410.0,1310.0,4561.0,4.0,False,,
0.0,0.0,1.0,0.0,@Idir31813318,@BentBladi0 @Kessunberber @Mzr_islem @ZuhirBenslama @mustang_texas @djebarak @doulnoun @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari Wa allahu a3lem !,2020-04-01 22:38:36,in,,2.0,0.0,@BentBladi0,Idir,,3769.0,4361.0,12.0,45.0,0.0,False,,
0.288,0.0,0.712,0.5622,@lurrenz2015,"@unclescholes123 @Imamofpeace @MBuhari N1, 900 to less than 10 people?",2020-04-01 22:38:33,en,,1.0,0.0,@unclescholes123,Lawrence Lurrrenzo Onuzulike 🌋,Producer of Award-winning Film | Actor | ScreenWriter | SongWriter | Publisher | CEO Icons Group Nigeria (IGN),14639.0,25137.0,914.0,5216.0,5.0,False,,
0.236,0.151,0.613,0.2023,@idrisyusuf22,@NGRPresident @MBuhari I hope those that will distribute it will do that with the fear of God .,2020-04-01 22:38:15,en,,0.0,0.0,@NGRPresident,Idris Yusuf,A social commentator|promoter of peace|potential Engineer|Believer of social justice|Believer of social networking. #NasarawaTwitterCommunity Gang,223.0,970.0,440.0,167.0,0.0,False,,
0.402,0.0,0.598,0.795,@juatob,"@renoomokri @MBuhari 2093703749 uba bank
Thanks sir for this God would will continually bless you",2020-04-01 22:38:11,en,,0.0,0.0,@renoomokri,Nigeria history ☝️🙌🙌,"know more about nigeria history different dates, times, events and happenings in the previous years and how incredible we are as a people.....",4895.0,11455.0,1691.0,692.0,1.0,False,,
0.027,0.178,0.795,-0.7845,@shadegold,@renoomokri @MBuhari Even the food no reach our street not to talk of my house.what a government......we have to stay at home of cus for our own health but also die of starvation.... Inside life,2020-04-01 22:38:03,en,,0.0,0.0,@renoomokri,pholarcrown,SIMPLICITY,69.0,144.0,449.0,82.0,1.0,False,,
0.0,0.081,0.919,-0.2755,@Batique009,"@renoomokri @MBuhari And to add to that, almost every geo-political zones has more than ""10 Billionaires"" . Nnewi(in Anambra) has more . But they won't agree more",2020-04-01 22:37:57,en,,0.0,0.0,@renoomokri,Patrick Levi,Imagine Me. A professional Teacher (of Education) and a Humanitarian (philosopher) .,1776.0,821.0,111.0,12.0,0.0,False,,
0.145,0.0,0.855,0.5514,@edwardisuama,"@SympLySimi @MBuhari Light 💡? You think the leaders care? 
This is donations ongoing in Northern Nigeria 🇳🇬 as the lockdown continues... https://t.co/Ud1YxBMttp",2020-04-01 22:37:47,en,,0.0,0.0,@SympLySimi,Edward Isuama Jr.,Barrister at Law. Mediator. Arbitrator. Management Consultant.,520.0,1321.0,222.0,72.0,0.0,False,,
0.0,0.0,1.0,0.0,@Idir31813318,@Mzr_islem @doulnoun @Kessunberber @BentBladi0 @ZuhirBenslama @mustang_texas @djebarak @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari Le problème c'est que les gens découvrent tebounne alors que c'est un pure produit du système !,2020-04-01 22:37:41,fr,,2.0,0.0,@Mzr_islem,Idir,,3769.0,4361.0,12.0,45.0,0.0,False,,
0.193,0.0,0.807,0.6705,@Bale_st,"Please save Nigerians.
We need this more than anyone else in the world. @elonmusk Look towards us
@FMHDSD @Fmohnigeria 
@MBuhari @BashirAhmaad 
@oluwakemmybello 
@jidesanwoolu @segalink https://t.co/G44mSmMuS1",2020-04-01 22:37:25,en,,1.0,1.0,,Bale S.S.,I wanna make the world a better place for we ALL!,132.0,466.0,219.0,63.0,0.0,False,,
0.118,0.0,0.882,0.7644,@Kessunberber,"@Mzr_islem @doulnoun @Idir31813318 @BentBladi0 @ZuhirBenslama @mustang_texas @djebarak @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari #Covid_19 #Ramadane
Okay dans un instant les gars je vais vous donner un lien, un vrai #joujou..😊 avec le mode d'emploi et les différents #systèmes compatibles. Vous allez pouvoir #modeler vous même différents #scénarios par rapport à cette #pandémie...Enjoy &amp; hope you like it!",2020-04-01 22:37:18,fr,,3.0,0.0,@Mzr_islem,Avdenour l'AFRICAIN,"« c'est un exilé, un non-citoyen, ce qui lui ménage une certaine distance relativement à ceux qui sont plongés dans le feu de l'action »
De savoirs avide il fut",7302.0,3145.0,883.0,189.0,2.0,False,,
0.0,0.094,0.906,-0.3566,@i_am_sunkanmi,@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Look at the money..... So dirty..... No mint...... Did u take it out of d money u have kept since way back?       Scammers,2020-04-01 22:37:17,en,,0.0,0.0,@BashirAhmaad,LONE RANGER,"Cool/calm/collected
/wood merchant....live and breathe woods 
/got a lot of problems buh am still alive to face them.  #bebold #teamcapricorn #teamLFC",5620.0,1649.0,282.0,216.0,3.0,False,,
0.0,0.49,0.51,-0.7739,@denga82,@BashirAhmaad @MBuhari @FMHDSD SMH ...I weep for this country,2020-04-01 22:37:15,en,,0.0,0.0,@BashirAhmaad,007,,2499.0,182.0,176.0,118.0,0.0,False,,
0.191,0.0,0.809,0.3818,@ISpeak_Volume,"@RuggedyBaba @Customng1 @MBuhari @NGRPresident @ProfOsinbajo @NGRSenate @aishambuhari @jidesanwoolu Rugged, credit me small",2020-04-01 22:37:12,en,,0.0,0.0,@RuggedyBaba,Joan Brooks,Loner,487.0,287.0,1580.0,87.0,16.0,False,,
0.0,0.0,1.0,0.0,@ibenwa,@marvelchinonso @renoomokri @MBuhari Ndi ana akpo chinoso na enwe uche,2020-04-01 22:37:11,tl,,1.0,0.0,@marvelchinonso,Ibenwa ujunwa..(team mercy),,2045.0,3376.0,508.0,1252.0,3.0,False,,
0.403,0.0,0.597,0.4019,@Tijanton19,@renoomokri @MBuhari Yes he does.,2020-04-01 22:37:07,en,,0.0,0.0,@renoomokri,Ugoo,,220.0,23.0,36.0,6.0,0.0,False,,
0.058,0.153,0.789,-0.4215,@Easyteeee,@renoomokri @MBuhari How do they reach you when you block people who have contrary opinion to yours?,2020-04-01 22:37:06,en,,0.0,0.0,@renoomokri,MarO,,3592.0,823.0,107.0,220.0,1.0,False,,
0.118,0.071,0.812,0.2006,@Iweala1,@NGRPresident @BashirAhmaad Very funny. Because @MBuhari cabinet is filled with mismatch of educational qualifications. Name the number of ministers in your government holding the exact portfolio that reflects to their educational qualification. Nonsense. #COVIDIOT,2020-04-01 22:37:03,en,,0.0,0.0,@NGRPresident,Iweala,Speaking the truth,36.0,41.0,51.0,4.0,0.0,False,,
0.359,0.0,0.641,0.4215,@ibenwa,@marvelchinonso @renoomokri @MBuhari Nice one girl,2020-04-01 22:36:53,en,,1.0,0.0,@marvelchinonso,Ibenwa ujunwa..(team mercy),,2045.0,3376.0,508.0,1252.0,3.0,False,,
0.0,0.0,1.0,0.0,@VICTORIGWENAGU,@RuggedyBaba @Customng1 @MBuhari @NGRPresident @ProfOsinbajo @NGRSenate @aishambuhari @jidesanwoolu Boss; I dey tells you!!!,2020-04-01 22:36:53,en,,0.0,0.0,@RuggedyBaba,Victorex,music lover; digital marketer_brand advisor and influencer#...I follow back instantly...••,1073.0,3329.0,1030.0,452.0,0.0,False,,
0.178,0.0,0.822,0.7717,@Sola_omole,"@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct Is there any big deal in bringing relevant stakeholders together to decide the best way to go about this? Hhmm, like we say in local parlance, ‘God dey’",2020-04-01 22:36:48,en,,0.0,0.0,@Sola_omole,Matt Olusola Omole,"Chartered Accountant by Training|Football Enthusiast|I don't want to impact my bank account alone, but lives|Saved by His grace|Nigeria will be great again!",3320.0,1226.0,918.0,229.0,0.0,False,,
0.0,0.0,1.0,0.0,@gistwithbaital,@BashirAhmaad @FMHDSD @Sadiya_farouq @MBuhari @HUPcct N10k was aired by NTA and there you are saying N20k. Haba ranka ya Dade bai kamata ana samun labarai inconclusive daga gurin ka ba.,2020-04-01 22:36:43,tl,,0.0,0.0,@BashirAhmaad,Rural_£π9!π€€R,RuRaL_Engr 🌾🌲🐣🐓🚜🛣️™ @ABU breed🏛️ trained on Agricultural Engineering 🚜 with passion in taking challenges towards problems solving 💯,67.0,811.0,1230.0,106.0,0.0,False,,
0.183,0.0,0.817,0.6696,@Crub74668144,"@loveothersxox @alisonchains @tunjikunle30 @JustinTrudeau @MBuhari It is solely for love and, you have to prove it going through the immigration process!",2020-04-01 22:36:36,en,,1.0,0.0,@loveothersxox,Ohkwari,Formerly @gawdmadge. Back after a year reprieve. 'Sup tweeps!?!,566.0,2598.0,128.0,69.0,0.0,False,,
0.119,0.103,0.778,0.1779,@AjomaleDoctor,"@HQNigerianArmy @MBuhari @henryshield @HAHayatu @SpeakerGbaja @NGRPresident 
Must soldiers treat Nigerians like animals? If it was a country where citizens are allowed to carry gun legitimately, this will not happen. This should be curbed or else you risk revolution. https://t.co/cEvdBo3qBJ",2020-04-01 22:36:31,en,,0.0,0.0,@HQNigerianArmy,Doctor Ayodeji Ajomale,"Homophobic
MAGA. Patriot. Pro- life. 
Donald Trump biggest Supporter
Conservative Republican
Prayer Warrior for Donald Trump
Nigerian Against Nepotism",1072.0,555.0,1425.0,727.0,0.0,False,,
0.0,0.0,1.0,0.0,@doulnoun,@Mzr_islem @Idir31813318 @BentBladi0 @Kessunberber @ZuhirBenslama @mustang_texas @djebarak @samah10102584 @dzmohammed39 @Sanstort1964 @AmirDjaouadi @aissamraghibi3 @timetwopanic6 @zeerzidane @TamaraTamara142 @epsilonov71 @MBuhari Et apres tu prends l'habitude ! t'as pas 11 mois pour oublier,2020-04-01 22:36:30,fr,,2.0,0.0,@Mzr_islem,younes,J'aime jusqu'à preuve du contraire !,2707.0,1490.0,55.0,46.0,0.0,False,,
